,Angulo,Nombre_imagen,Velocidad
1442,30.0,fotosCarrilHorarioAumentada\Img1442.png,0
1443,30.0,fotosCarrilAntihorarioAumentada\Img1443.png,0
1444,90.0,fotosCarrilAntihorarioAumentada\Img1444.png,0
1445,30.0,fotosCarrilAntihorarioAumentada\Img1445.png,0
1446,30.0,fotosCarrilHorario2Aumentada\Img1446.png,0
1447,90.0,fotosCarrilHorario2Aumentada\Img1447.png,0
1448,30.0,fotosCarrilHorario2Aumentada\Img1448.png,0
1449,30.0,fotosCarrilHorario2Aumentada\Img1449.png,0
1450,30.0,fotosCarrilHorario2Aumentada\Img1450.png,0
1451,30.0,fotosCarrilHorarioAumentada\Img1451.png,0
1452,30.0,fotosCarrilHorarioAumentada\Img1452.png,0
1453,30.0,fotosCarrilHorarioAumentada\Img1453.png,0
1454,30.0,fotosCarrilHorarioAumentada\Img1454.png,0
1455,30.0,fotosCarrilAntihorarioAumentada\Img1455.png,0
1456,90.0,fotosCarrilAntihorarioAumentada\Img1456.png,0
1457,30.0,fotosCarrilAntihorarioAumentada\Img1457.png,0
1458,30.0,fotosCarrilHorarioAumentada\Img1458.png,0
1459,30.0,fotosCarrilHorarioAumentada\Img1459.png,0
1460,30.0,fotosCarrilHorarioAumentada\Img1460.png,0
1461,30.0,fotosCarrilHorarioAumentada\Img1461.png,0
1462,30.0,fotosCarrilHorario2Aumentada\Img1462.png,0
1463,30.0,fotosCarrilHorario2Aumentada\Img1463.png,0
1464,30.0,fotosCarrilAntihorarioAumentada\Img1464.png,0
1465,30.0,fotosCarrilHorarioAumentada\Img1465.png,0
1466,30.0,fotosCarrilHorarioAumentada\Img1466.png,0
1467,30.0,fotosCarrilHorarioAumentada\Img1467.png,0
1468,30.0,fotosCarrilHorarioAumentada\Img1468.png,0
1469,30.0,fotosCarrilHorarioAumentada\Img1469.png,0
1470,30.0,fotosCarrilHorarioAumentada\Img1470.png,0
1471,30.0,fotosCarrilAntihorarioAumentada\Img1471.png,0
1472,30.0,fotosCarrilAntihorarioAumentada\Img1472.png,0
1473,30.0,fotosCarrilHorarioAumentada\Img1473.png,0
1474,90.0,fotosCarrilHorarioAumentada\Img1474.png,0
1475,30.0,fotosCarrilHorarioAumentada\Img1475.png,0
1476,30.0,fotosCarrilHorarioAumentada\Img1476.png,0
1477,90.0,fotosCarrilHorarioAumentada\Img1477.png,0
1478,30.0,fotosCarrilHorarioAumentada\Img1478.png,0
1479,90.0,fotosCarrilHorarioAumentada\Img1479.png,0
1480,30.0,fotosCarrilHorarioAumentada\Img1480.png,0
1481,30.0,fotosCarrilAntihorarioAumentada\Img1481.png,0
1482,30.0,fotosCarrilAntihorario2Aumentada\Img1482.png,0
1483,30.0,fotosCarrilAntihorario2Aumentada\Img1483.png,0
1484,30.0,fotosCarrilHorarioAumentada\Img1484.png,0
1485,30.0,fotosCarrilHorarioAumentada\Img1485.png,0
1486,30.0,fotosCarrilAntihorario2Aumentada\Img1486.png,0
1487,90.0,fotosCarrilAntihorario2Aumentada\Img1487.png,0
1488,30.0,fotosCarrilAntihorarioAumentada\Img1488.png,0
1489,30.0,fotosCarrilAntihorarioAumentada\Img1489.png,0
1490,30.0,fotosCarrilHorario2Aumentada\Img1490.png,0
1491,30.0,fotosCarrilHorario2Aumentada\Img1491.png,0
1492,90.0,fotosCarrilHorario2Aumentada\Img1492.png,0
1493,30.0,fotosCarrilHorario2Aumentada\Img1493.png,0
1494,30.0,fotosCarrilHorario2Aumentada\Img1494.png,0
1495,30.0,fotosCarrilHorario2Aumentada\Img1495.png,0
1496,30.0,fotosCarrilHorarioAumentada\Img1496.png,0
1497,30.0,fotosCarrilHorarioAumentada\Img1497.png,0
1498,30.0,fotosCarrilHorarioAumentada\Img1498.png,0
1499,30.0,fotosCarrilAntihorarioAumentada\Img1499.png,0
1500,30.0,fotosCarrilAntihorarioAumentada\Img1500.png,0
1501,30.0,fotosCarrilAntihorarioAumentada\Img1501.png,0
1502,30.0,fotosCarrilAntihorarioAumentada\Img1502.png,0
1503,30.0,fotosCarrilAntihorarioAumentada\Img1503.png,0
1504,30.0,fotosCarrilAntihorario2Aumentada\Img1504.png,0
1505,30.0,fotosCarrilHorario2Aumentada\Img1505.png,0
1506,90.0,fotosCarrilHorario2Aumentada\Img1506.png,0
1507,30.0,fotosCarrilHorario2Aumentada\Img1507.png,0
1508,30.0,fotosCarrilHorario2Aumentada\Img1508.png,0
1509,30.0,fotosCarrilHorario2Aumentada\Img1509.png,0
1510,30.0,fotosCarrilAntihorario2Aumentada\Img1510.png,0
1511,30.0,fotosCarrilAntihorario2Aumentada\Img1511.png,0
1512,30.0,fotosCarrilAntihorarioAumentada\Img1512.png,0
1513,30.0,fotosCarrilAntihorarioAumentada\Img1513.png,0
1514,30.0,fotosCarrilAntihorario2Aumentada\Img1514.png,0
1515,90.0,fotosCarrilAntihorario2Aumentada\Img1515.png,0
1516,30.0,fotosCarrilAntihorario2Aumentada\Img1516.png,0
1517,30.0,fotosCarrilHorario2Aumentada\Img1517.png,0
1518,30.0,fotosCarrilHorario2Aumentada\Img1518.png,0
1519,30.0,fotosCarrilHorario2Aumentada\Img1519.png,0
1520,90.0,fotosCarrilHorario2Aumentada\Img1520.png,0
1521,30.0,fotosCarrilHorario2Aumentada\Img1521.png,0
1522,30.0,fotosCarrilHorarioAumentada\Img1522.png,0
1523,30.0,fotosCarrilHorarioAumentada\Img1523.png,0
1524,30.0,fotosCarrilHorarioAumentada\Img1524.png,0
1525,30.0,fotosCarrilAntihorario2Aumentada\Img1525.png,0
1526,30.0,fotosCarrilHorarioAumentada\Img1526.png,0
1527,30.0,fotosCarrilHorarioAumentada\Img1527.png,0
1528,30.0,fotosCarrilHorarioAumentada\Img1528.png,0
1529,30.0,fotosCarrilHorario2Aumentada\Img1529.png,0
1530,90.0,fotosCarrilHorario2Aumentada\Img1530.png,0
1531,30.0,fotosCarrilHorarioAumentada\Img1531.png,0
1532,90.0,fotosCarrilHorarioAumentada\Img1532.png,0
1533,30.0,fotosCarrilHorarioAumentada\Img1533.png,0
1534,30.0,fotosCarrilHorario2Aumentada\Img1534.png,0
1535,30.0,fotosCarrilHorario2Aumentada\Img1535.png,0
1536,30.0,fotosCarrilHorario2Aumentada\Img1536.png,0
1537,30.0,fotosCarrilHorario2Aumentada\Img1537.png,0
1538,90.0,fotosCarrilHorario2Aumentada\Img1538.png,0
1539,30.0,fotosCarrilHorario2Aumentada\Img1539.png,0
1540,30.0,fotosCarrilHorario2Aumentada\Img1540.png,0
1541,30.0,fotosCarrilHorario2Aumentada\Img1541.png,0
1542,90.0,fotosCarrilHorario2Aumentada\Img1542.png,0
1543,30.0,fotosCarrilAntihorarioAumentada\Img1543.png,0
1544,30.0,fotosCarrilAntihorarioAumentada\Img1544.png,0
1545,30.0,fotosCarrilHorario2Aumentada\Img1545.png,0
1546,30.0,fotosCarrilHorario2Aumentada\Img1546.png,0
1547,90.0,fotosCarrilHorario2Aumentada\Img1547.png,0
1548,30.0,fotosCarrilHorarioAumentada\Img1548.png,0
1549,90.0,fotosCarrilHorarioAumentada\Img1549.png,0
1550,30.0,fotosCarrilHorario2Aumentada\Img1550.png,0
1551,30.0,fotosCarrilHorarioAumentada\Img1551.png,0
1552,30.0,fotosCarrilHorarioAumentada\Img1552.png,0
1553,30.0,fotosCarrilHorarioAumentada\Img1553.png,0
1554,90.0,fotosCarrilHorarioAumentada\Img1554.png,0
1555,30.0,fotosCarrilAntihorario2Aumentada\Img1555.png,0
1556,30.0,fotosCarrilHorarioAumentada\Img1556.png,0
1557,30.0,fotosCarrilHorarioAumentada\Img1557.png,0
1558,30.0,fotosCarrilHorarioAumentada\Img1558.png,0
1559,30.0,fotosCarrilHorarioAumentada\Img1559.png,0
1560,30.0,fotosCarrilHorarioAumentada\Img1560.png,0
1561,30.0,fotosCarrilHorarioAumentada\Img1561.png,0
1562,90.0,fotosCarrilHorarioAumentada\Img1562.png,0
1563,30.0,fotosCarrilHorarioAumentada\Img1563.png,0
1564,30.0,fotosCarrilHorarioAumentada\Img1564.png,0
1565,30.0,fotosCarrilHorario2Aumentada\Img1565.png,0
1566,30.0,fotosCarrilHorario2Aumentada\Img1566.png,0
1567,30.0,fotosCarrilHorario2Aumentada\Img1567.png,0
1568,90.0,fotosCarrilHorario2Aumentada\Img1568.png,0
1569,30.0,fotosCarrilHorario2Aumentada\Img1569.png,0
1570,30.0,fotosCarrilAntihorario2Aumentada\Img1570.png,0
1571,90.0,fotosCarrilAntihorario2Aumentada\Img1571.png,0
1572,30.0,fotosCarrilHorarioAumentada\Img1572.png,0
1573,30.0,fotosCarrilHorarioAumentada\Img1573.png,0
1574,30.0,fotosCarrilHorarioAumentada\Img1574.png,0
1575,30.0,fotosCarrilHorarioAumentada\Img1575.png,0
1576,30.0,fotosCarrilHorarioAumentada\Img1576.png,0
1577,30.0,fotosCarrilAntihorarioAumentada\Img1577.png,0
1578,90.0,fotosCarrilAntihorarioAumentada\Img1578.png,0
1579,30.0,fotosCarrilHorarioAumentada\Img1579.png,0
1580,90.0,fotosCarrilHorarioAumentada\Img1580.png,0
1581,30.0,fotosCarrilHorarioAumentada\Img1581.png,0
1582,30.0,fotosCarrilHorarioAumentada\Img1582.png,0
1583,30.0,fotosCarrilHorarioAumentada\Img1583.png,0
1584,30.0,fotosCarrilHorarioAumentada\Img1584.png,0
1585,30.0,fotosCarrilAntihorario2Aumentada\Img1585.png,0
1586,30.0,fotosCarrilHorarioAumentada\Img1586.png,0
1587,90.0,fotosCarrilHorarioAumentada\Img1587.png,0
1588,30.0,fotosCarrilHorarioAumentada\Img1588.png,0
1589,30.0,fotosCarrilAntihorario2Aumentada\Img1589.png,0
1590,30.0,fotosCarrilHorario2Aumentada\Img1590.png,0
1591,90.0,fotosCarrilHorario2Aumentada\Img1591.png,0
1592,30.0,fotosCarrilAntihorario2Aumentada\Img1592.png,0
1593,90.0,fotosCarrilAntihorario2Aumentada\Img1593.png,0
1594,30.0,fotosCarrilAntihorario2Aumentada\Img1594.png,0
1595,30.0,fotosCarrilAntihorario2Aumentada\Img1595.png,0
1596,30.0,fotosCarrilHorario2Aumentada\Img1596.png,0
1597,30.0,fotosCarrilHorario2Aumentada\Img1597.png,0
1598,30.0,fotosCarrilHorario2Aumentada\Img1598.png,0
1599,30.0,fotosCarrilHorario2Aumentada\Img1599.png,0
1600,30.0,fotosCarrilHorario2Aumentada\Img1600.png,0
1601,30.0,fotosCarrilHorarioAumentada\Img1601.png,0
1602,30.0,fotosCarrilHorarioAumentada\Img1602.png,0
1603,30.0,fotosCarrilAntihorario2Aumentada\Img1603.png,0
1604,90.0,fotosCarrilAntihorario2Aumentada\Img1604.png,0
1605,30.0,fotosCarrilHorarioAumentada\Img1605.png,0
1606,30.0,fotosCarrilHorario2Aumentada\Img1606.png,0
1607,90.0,fotosCarrilHorario2Aumentada\Img1607.png,0
1608,30.0,fotosCarrilHorario2Aumentada\Img1608.png,0
1609,30.0,fotosCarrilHorario2Aumentada\Img1609.png,0
1610,30.0,fotosCarrilHorarioAumentada\Img1610.png,0
1611,90.0,fotosCarrilHorarioAumentada\Img1611.png,0
1612,30.0,fotosCarrilHorarioAumentada\Img1612.png,0
1613,30.0,fotosCarrilHorario2Aumentada\Img1613.png,0
1614,30.0,fotosCarrilHorario2Aumentada\Img1614.png,0
1615,30.0,fotosCarrilHorario2Aumentada\Img1615.png,0
1616,30.0,fotosCarrilHorario2Aumentada\Img1616.png,0
1617,30.0,fotosCarrilAntihorario2Aumentada\Img1617.png,0
1618,30.0,fotosCarrilHorarioAumentada\Img1618.png,0
1619,30.0,fotosCarrilHorarioAumentada\Img1619.png,0
1620,30.0,fotosCarrilHorarioAumentada\Img1620.png,0
1621,30.0,fotosCarrilHorario2Aumentada\Img1621.png,0
1622,30.0,fotosCarrilHorario2Aumentada\Img1622.png,0
1623,30.0,fotosCarrilHorario2Aumentada\Img1623.png,0
1624,30.0,fotosCarrilHorario2Aumentada\Img1624.png,0
1625,30.0,fotosCarrilHorarioAumentada\Img1625.png,0
1626,30.0,fotosCarrilHorarioAumentada\Img1626.png,0
1627,30.0,fotosCarrilHorarioAumentada\Img1627.png,0
1628,30.0,fotosCarrilHorarioAumentada\Img1628.png,0
1629,30.0,fotosCarrilHorarioAumentada\Img1629.png,0
1630,30.0,fotosCarrilHorarioAumentada\Img1630.png,0
1631,30.0,fotosCarrilHorarioAumentada\Img1631.png,0
1632,30.0,fotosCarrilHorarioAumentada\Img1632.png,0
1633,30.0,fotosCarrilHorarioAumentada\Img1633.png,0
1634,30.0,fotosCarrilHorarioAumentada\Img1634.png,0
1635,30.0,fotosCarrilHorarioAumentada\Img1635.png,0
1636,30.0,fotosCarrilHorarioAumentada\Img1636.png,0
1637,30.0,fotosCarrilHorario2Aumentada\Img1637.png,0
1638,90.0,fotosCarrilHorario2Aumentada\Img1638.png,0
1639,30.0,fotosCarrilHorario2Aumentada\Img1639.png,0
1640,30.0,fotosCarrilHorario2Aumentada\Img1640.png,0
1641,30.0,fotosCarrilHorarioAumentada\Img1641.png,0
1642,90.0,fotosCarrilHorarioAumentada\Img1642.png,0
1643,30.0,fotosCarrilHorarioAumentada\Img1643.png,0
1644,30.0,fotosCarrilHorarioAumentada\Img1644.png,0
1645,30.0,fotosCarrilHorarioAumentada\Img1645.png,0
1646,30.0,fotosCarrilHorario2Aumentada\Img1646.png,0
1647,90.0,fotosCarrilHorario2Aumentada\Img1647.png,0
1648,30.0,fotosCarrilHorarioAumentada\Img1648.png,0
1649,90.0,fotosCarrilHorarioAumentada\Img1649.png,0
1650,30.0,fotosCarrilHorarioAumentada\Img1650.png,0
1651,30.0,fotosCarrilHorarioAumentada\Img1651.png,0
1652,30.0,fotosCarrilHorarioAumentada\Img1652.png,0
1653,90.0,fotosCarrilHorarioAumentada\Img1653.png,0
1654,30.0,fotosCarrilAntihorario2Aumentada\Img1654.png,0
1655,90.0,fotosCarrilAntihorario2Aumentada\Img1655.png,0
1656,30.0,fotosCarrilHorario2Aumentada\Img1656.png,0
1657,90.0,fotosCarrilHorario2Aumentada\Img1657.png,0
1658,30.0,fotosCarrilAntihorarioAumentada\Img1658.png,0
1659,30.0,fotosCarrilAntihorarioAumentada\Img1659.png,0
1660,30.0,fotosCarrilHorario2Aumentada\Img1660.png,0
1661,30.0,fotosCarrilHorario2Aumentada\Img1661.png,0
1662,30.0,fotosCarrilHorario2Aumentada\Img1662.png,0
1663,30.0,fotosCarrilHorario2Aumentada\Img1663.png,0
1664,30.0,fotosCarrilHorario2Aumentada\Img1664.png,0
1665,30.0,fotosCarrilHorario2Aumentada\Img1665.png,0
1666,30.0,fotosCarrilAntihorarioAumentada\Img1666.png,0
1667,30.0,fotosCarrilAntihorarioAumentada\Img1667.png,0
1668,30.0,fotosCarrilHorario2Aumentada\Img1668.png,0
1669,30.0,fotosCarrilHorario2Aumentada\Img1669.png,0
1670,30.0,fotosCarrilAntihorarioAumentada\Img1670.png,0
1671,30.0,fotosCarrilAntihorarioAumentada\Img1671.png,0
1672,30.0,fotosCarrilAntihorario2Aumentada\Img1672.png,0
1673,30.0,fotosCarrilAntihorario2Aumentada\Img1673.png,0
1674,30.0,fotosCarrilAntihorario2Aumentada\Img1674.png,0
1675,30.0,fotosCarrilHorarioAumentada\Img1675.png,0
1676,30.0,fotosCarrilHorarioAumentada\Img1676.png,0
1677,30.0,fotosCarrilAntihorario2Aumentada\Img1677.png,0
1678,90.0,fotosCarrilAntihorario2Aumentada\Img1678.png,0
1679,30.0,fotosCarrilAntihorario2Aumentada\Img1679.png,0
1680,30.0,fotosCarrilAntihorarioAumentada\Img1680.png,0
1681,90.0,fotosCarrilAntihorarioAumentada\Img1681.png,0
1682,30.0,fotosCarrilAntihorarioAumentada\Img1682.png,0
1683,30.0,fotosCarrilHorarioAumentada\Img1683.png,0
1684,30.0,fotosCarrilHorario2Aumentada\Img1684.png,0
1685,90.0,fotosCarrilHorario2Aumentada\Img1685.png,0
1686,30.0,fotosCarrilHorario2Aumentada\Img1686.png,0
1687,30.0,fotosCarrilAntihorario2Aumentada\Img1687.png,0
1688,90.0,fotosCarrilAntihorario2Aumentada\Img1688.png,0
1689,30.0,fotosCarrilHorarioAumentada\Img1689.png,0
1690,90.0,fotosCarrilHorarioAumentada\Img1690.png,0
1691,30.0,fotosCarrilHorarioAumentada\Img1691.png,0
1692,30.0,fotosCarrilAntihorarioAumentada\Img1692.png,0
1693,30.0,fotosCarrilAntihorarioAumentada\Img1693.png,0
1694,30.0,fotosCarrilHorario2Aumentada\Img1694.png,0
1695,30.0,fotosCarrilAntihorario2Aumentada\Img1695.png,0
1696,90.0,fotosCarrilAntihorario2Aumentada\Img1696.png,0
1697,30.0,fotosCarrilAntihorario2Aumentada\Img1697.png,0
1698,30.0,fotosCarrilHorarioAumentada\Img1698.png,0
1699,30.0,fotosCarrilHorarioAumentada\Img1699.png,0
1700,30.0,fotosCarrilHorario2Aumentada\Img1700.png,0
1701,90.0,fotosCarrilHorario2Aumentada\Img1701.png,0
1702,30.0,fotosCarrilHorario2Aumentada\Img1702.png,0
1703,30.0,fotosCarrilAntihorarioAumentada\Img1703.png,0
1704,30.0,fotosCarrilAntihorario2Aumentada\Img1704.png,0
1705,90.0,fotosCarrilAntihorario2Aumentada\Img1705.png,0
1706,30.0,fotosCarrilAntihorario2Aumentada\Img1706.png,0
1707,30.0,fotosCarrilAntihorarioAumentada\Img1707.png,0
1708,30.0,fotosCarrilAntihorarioAumentada\Img1708.png,0
1709,30.0,fotosCarrilHorario2Aumentada\Img1709.png,0
1710,90.0,fotosCarrilHorario2Aumentada\Img1710.png,0
1711,30.0,fotosCarrilHorario2Aumentada\Img1711.png,0
1712,30.0,fotosCarrilHorarioAumentada\Img1712.png,0
1713,90.0,fotosCarrilHorarioAumentada\Img1713.png,0
1714,30.0,fotosCarrilHorarioAumentada\Img1714.png,0
1715,30.0,fotosCarrilHorarioAumentada\Img1715.png,0
1716,30.0,fotosCarrilAntihorarioAumentada\Img1716.png,0
1717,30.0,fotosCarrilHorario2Aumentada\Img1717.png,0
1718,90.0,fotosCarrilHorario2Aumentada\Img1718.png,0
1719,30.0,fotosCarrilHorario2Aumentada\Img1719.png,0
1720,30.0,fotosCarrilAntihorario2Aumentada\Img1720.png,0
1721,30.0,fotosCarrilAntihorario2Aumentada\Img1721.png,0
1722,30.0,fotosCarrilHorario2Aumentada\Img1722.png,0
1723,90.0,fotosCarrilHorario2Aumentada\Img1723.png,0
1724,30.0,fotosCarrilHorario2Aumentada\Img1724.png,0
1725,30.0,fotosCarrilHorario2Aumentada\Img1725.png,0
1726,30.0,fotosCarrilHorario2Aumentada\Img1726.png,0
1727,30.0,fotosCarrilHorario2Aumentada\Img1727.png,0
1728,30.0,fotosCarrilHorario2Aumentada\Img1728.png,0
1729,30.0,fotosCarrilAntihorario2Aumentada\Img1729.png,0
1730,90.0,fotosCarrilAntihorario2Aumentada\Img1730.png,0
1731,30.0,fotosCarrilHorarioAumentada\Img1731.png,0
1732,30.0,fotosCarrilHorarioAumentada\Img1732.png,0
1733,30.0,fotosCarrilHorario2Aumentada\Img1733.png,0
1734,90.0,fotosCarrilHorario2Aumentada\Img1734.png,0
1735,30.0,fotosCarrilHorario2Aumentada\Img1735.png,0
1736,30.0,fotosCarrilHorario2Aumentada\Img1736.png,0
1737,30.0,fotosCarrilHorario2Aumentada\Img1737.png,0
1738,30.0,fotosCarrilHorario2Aumentada\Img1738.png,0
1739,90.0,fotosCarrilHorario2Aumentada\Img1739.png,0
1740,30.0,fotosCarrilAntihorario2Aumentada\Img1740.png,0
1741,30.0,fotosCarrilAntihorario2Aumentada\Img1741.png,0
1742,90.0,fotosCarrilAntihorario2Aumentada\Img1742.png,0
1743,30.0,fotosCarrilAntihorario2Aumentada\Img1743.png,0
1744,30.0,fotosCarrilAntihorario2Aumentada\Img1744.png,0
1745,30.0,fotosCarrilHorario2Aumentada\Img1745.png,0
1746,30.0,fotosCarrilHorario2Aumentada\Img1746.png,0
1747,30.0,fotosCarrilHorarioAumentada\Img1747.png,0
1748,90.0,fotosCarrilHorarioAumentada\Img1748.png,0
1749,30.0,fotosCarrilHorario2Aumentada\Img1749.png,0
1750,90.0,fotosCarrilHorario2Aumentada\Img1750.png,0
1751,30.0,fotosCarrilHorario2Aumentada\Img1751.png,0
1752,30.0,fotosCarrilHorario2Aumentada\Img1752.png,0
1753,30.0,fotosCarrilHorario2Aumentada\Img1753.png,0
1754,90.0,fotosCarrilHorario2Aumentada\Img1754.png,0
1755,30.0,fotosCarrilHorario2Aumentada\Img1755.png,0
1756,30.0,fotosCarrilHorarioAumentada\Img1756.png,0
1757,30.0,fotosCarrilHorarioAumentada\Img1757.png,0
1758,30.0,fotosCarrilHorarioAumentada\Img1758.png,0
1759,30.0,fotosCarrilHorarioAumentada\Img1759.png,0
1760,30.0,fotosCarrilHorarioAumentada\Img1760.png,0
1761,30.0,fotosCarrilHorario2Aumentada\Img1761.png,0
1762,30.0,fotosCarrilHorario2Aumentada\Img1762.png,0
1763,30.0,fotosCarrilHorarioAumentada\Img1763.png,0
1764,30.0,fotosCarrilHorarioAumentada\Img1764.png,0
1765,30.0,fotosCarrilHorario2Aumentada\Img1765.png,0
1766,90.0,fotosCarrilHorario2Aumentada\Img1766.png,0
1767,30.0,fotosCarrilHorario2Aumentada\Img1767.png,0
1768,30.0,fotosCarrilHorario2Aumentada\Img1768.png,0
1769,30.0,fotosCarrilHorarioAumentada\Img1769.png,0
1770,30.0,fotosCarrilHorarioAumentada\Img1770.png,0
1771,30.0,fotosCarrilAntihorarioAumentada\Img1771.png,0
1772,90.0,fotosCarrilAntihorarioAumentada\Img1772.png,0
1773,30.0,fotosCarrilAntihorarioAumentada\Img1773.png,0
1774,30.0,fotosCarrilAntihorarioAumentada\Img1774.png,0
1775,30.0,fotosCarrilAntihorario2Aumentada\Img1775.png,0
1776,90.0,fotosCarrilAntihorario2Aumentada\Img1776.png,0
1777,30.0,fotosCarrilHorarioAumentada\Img1777.png,0
1778,30.0,fotosCarrilHorarioAumentada\Img1778.png,0
1779,90.0,fotosCarrilHorarioAumentada\Img1779.png,0
1780,30.0,fotosCarrilHorarioAumentada\Img1780.png,0
1781,30.0,fotosCarrilHorario2Aumentada\Img1781.png,0
1782,30.0,fotosCarrilAntihorarioAumentada\Img1782.png,0
1783,30.0,fotosCarrilAntihorarioAumentada\Img1783.png,0
1784,30.0,fotosCarrilHorarioAumentada\Img1784.png,0
1785,90.0,fotosCarrilHorarioAumentada\Img1785.png,0
1786,30.0,fotosCarrilHorario2Aumentada\Img1786.png,0
1787,90.0,fotosCarrilHorario2Aumentada\Img1787.png,0
1788,30.0,fotosCarrilHorarioAumentada\Img1788.png,0
1789,30.0,fotosCarrilAntihorario2Aumentada\Img1789.png,0
1790,90.0,fotosCarrilAntihorario2Aumentada\Img1790.png,0
1791,30.0,fotosCarrilAntihorario2Aumentada\Img1791.png,0
1792,30.0,fotosCarrilAntihorario2Aumentada\Img1792.png,0
1793,30.0,fotosCarrilHorario2Aumentada\Img1793.png,0
1794,30.0,fotosCarrilHorario2Aumentada\Img1794.png,0
1795,30.0,fotosCarrilHorario2Aumentada\Img1795.png,0
1796,30.0,fotosCarrilHorario2Aumentada\Img1796.png,0
1797,30.0,fotosCarrilHorarioAumentada\Img1797.png,0
1798,90.0,fotosCarrilHorarioAumentada\Img1798.png,0
1799,30.0,fotosCarrilHorarioAumentada\Img1799.png,0
1800,30.0,fotosCarrilAntihorario2Aumentada\Img1800.png,0
1801,30.0,fotosCarrilAntihorario2Aumentada\Img1801.png,0
1802,90.0,fotosCarrilAntihorario2Aumentada\Img1802.png,0
1803,30.0,fotosCarrilAntihorario2Aumentada\Img1803.png,0
1804,30.0,fotosCarrilHorarioAumentada\Img1804.png,0
1805,30.0,fotosCarrilHorario2Aumentada\Img1805.png,0
1806,30.0,fotosCarrilHorario2Aumentada\Img1806.png,0
1807,30.0,fotosCarrilHorarioAumentada\Img1807.png,0
1808,30.0,fotosCarrilHorario2Aumentada\Img1808.png,0
1809,30.0,fotosCarrilHorario2Aumentada\Img1809.png,0
1810,30.0,fotosCarrilHorarioAumentada\Img1810.png,0
1811,90.0,fotosCarrilHorarioAumentada\Img1811.png,0
1812,30.0,fotosCarrilHorarioAumentada\Img1812.png,0
1813,30.0,fotosCarrilHorarioAumentada\Img1813.png,0
1814,30.0,fotosCarrilAntihorarioAumentada\Img1814.png,0
1815,90.0,fotosCarrilAntihorarioAumentada\Img1815.png,0
1816,30.0,fotosCarrilAntihorarioAumentada\Img1816.png,0
1817,30.0,fotosCarrilAntihorarioAumentada\Img1817.png,0
1818,30.0,fotosCarrilHorarioAumentada\Img1818.png,0
1819,30.0,fotosCarrilHorarioAumentada\Img1819.png,0
1820,30.0,fotosCarrilHorario2Aumentada\Img1820.png,0
1821,30.0,fotosCarrilAntihorarioAumentada\Img1821.png,0
1822,30.0,fotosCarrilAntihorarioAumentada\Img1822.png,0
1823,90.0,fotosCarrilAntihorarioAumentada\Img1823.png,0
1824,30.0,fotosCarrilHorario2Aumentada\Img1824.png,0
1825,30.0,fotosCarrilHorario2Aumentada\Img1825.png,0
1826,30.0,fotosCarrilHorario2Aumentada\Img1826.png,0
1827,90.0,fotosCarrilHorario2Aumentada\Img1827.png,0
1828,30.0,fotosCarrilHorario2Aumentada\Img1828.png,0
1829,30.0,fotosCarrilHorario2Aumentada\Img1829.png,0
1830,30.0,fotosCarrilHorario2Aumentada\Img1830.png,0
1831,30.0,fotosCarrilHorario2Aumentada\Img1831.png,0
1832,30.0,fotosCarrilHorario2Aumentada\Img1832.png,0
1833,30.0,fotosCarrilHorario2Aumentada\Img1833.png,0
1834,30.0,fotosCarrilHorario2Aumentada\Img1834.png,0
1835,30.0,fotosCarrilAntihorarioAumentada\Img1835.png,0
1836,30.0,fotosCarrilAntihorarioAumentada\Img1836.png,0
1837,30.0,fotosCarrilAntihorarioAumentada\Img1837.png,0
1838,30.0,fotosCarrilAntihorarioAumentada\Img1838.png,0
1839,30.0,fotosCarrilAntihorarioAumentada\Img1839.png,0
1840,30.0,fotosCarrilHorarioAumentada\Img1840.png,0
1841,90.0,fotosCarrilHorarioAumentada\Img1841.png,0
1842,30.0,fotosCarrilHorarioAumentada\Img1842.png,0
1843,30.0,fotosCarrilHorario2Aumentada\Img1843.png,0
1844,90.0,fotosCarrilHorario2Aumentada\Img1844.png,0
1845,30.0,fotosCarrilAntihorarioAumentada\Img1845.png,0
1846,90.0,fotosCarrilAntihorarioAumentada\Img1846.png,0
1847,30.0,fotosCarrilAntihorarioAumentada\Img1847.png,0
1848,30.0,fotosCarrilHorarioAumentada\Img1848.png,0
1849,90.0,fotosCarrilHorarioAumentada\Img1849.png,0
1850,30.0,fotosCarrilHorarioAumentada\Img1850.png,0
1851,30.0,fotosCarrilHorarioAumentada\Img1851.png,0
1852,30.0,fotosCarrilHorarioAumentada\Img1852.png,0
1853,30.0,fotosCarrilAntihorario2Aumentada\Img1853.png,0
1854,30.0,fotosCarrilAntihorario2Aumentada\Img1854.png,0
1855,30.0,fotosCarrilHorario2Aumentada\Img1855.png,0
1856,90.0,fotosCarrilHorario2Aumentada\Img1856.png,0
1857,30.0,fotosCarrilHorario2Aumentada\Img1857.png,0
1858,90.0,fotosCarrilHorario2Aumentada\Img1858.png,0
1859,30.0,fotosCarrilHorario2Aumentada\Img1859.png,0
1860,30.0,fotosCarrilHorario2Aumentada\Img1860.png,0
1861,30.0,fotosCarrilHorario2Aumentada\Img1861.png,0
1862,30.0,fotosCarrilHorarioAumentada\Img1862.png,0
1863,30.0,fotosCarrilHorarioAumentada\Img1863.png,0
